##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_001313825.1	PRJNA301625	SAMN02869781	JPHR00000000.1	representative genome	609295	609295	Dinoponera quadriceps	na	SergipeBrazil2010	latest	Scaffold	Major	Full	2015/10/13	ASM131382v1	CRG-Centre for Genomic Regulation	GCA_001313825.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/313/825/GCF_001313825.1_ASM131382v1	na	na	na	haploid	invertebrate	259665865	258381606	43.500000	0	14123	35235	NCBI RefSeq	NCBI Dinoponera quadriceps Annotation Release 100	2015/11/09	11907	11048	496	26483466
GCF_003227715.2	PRJNA476946	SAMN08810140	QANH00000000.1	representative genome	610380	610380	Harpegnathos saltator	strain=DR-91	na	latest	Scaffold	Minor	Full	2018/06/14	Hsal_v8.6	University of Pennsylvania	GCA_003227715.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/227/715/GCF_003227715.2_Hsal_v8.6	na	na	na	haploid	invertebrate	334161684	333228455	45.000000	0	850	850	NCBI RefSeq	NCBI Harpegnathos saltator Annotation Release 102	2018/06/26	14328	12642	1378	29874592
GCF_005281655.2	PRJNA542903	SAMN10848236	SGBU00000000.1	representative genome	613905	613905	Nylanderia fulva	na	TAMU-Nful-2015	latest	Scaffold	Minor	Full	2019/05/13	TAMU_Nfulva_1.1	Global Ant Genomics Alliance	GCA_005281655.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/281/655/GCF_005281655.2_TAMU_Nfulva_1.1	na	na	na	haploid	invertebrate	369947649	368138397	35.000000	0	2842	2842	NCBI RefSeq	NCBI Nylanderia fulva Annotation Release 100	2019/05/23	18161	14627	2653	na
GCF_001186125.1	PRJNA295933	SAMN02953786	AEOD00000000.1	representative genome	667725	72019	Sphaeroforma arctica JP610	strain=JP610	na	latest	Scaffold	Major	Full	2015/07/29	Spha_arctica_JP610_V1	Broad Institute	GCA_001186125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/186/125/GCF_001186125.1_Spha_arctica_JP610_V1	na	na	na	haploid	invertebrate	121588341	97509081	42.000000	0	15618	25760	NCBI RefSeq	Annotation submitted by NCBI RefSeq	2015/09/22	18661	18213	324	na
GCF_032362555.1	PRJNA1036713	SAMN27624993	JAMBPN000000000.1	representative genome	680683	680683	Amyelois transitella	na	CPQ	latest	Complete Genome	Major	Full	2023/10/04	ilAmyTran1.1	USDA-ARS Ag100Pest	GCA_032362555.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/362/555/GCF_032362555.1_ilAmyTran1.1	na	na	na	haploid	invertebrate	327376598	327376598	36.000000	32	32	32	NCBI RefSeq	GCF_032362555.1-RS_2023_11	2023/11/08	14856	13876	796	na
GCF_014905175.1	PRJNA764230	SAMN14446980	JACMRX000000000.1	representative genome	684658	684658	Aphidius gifuensis	na	YNYX2018	latest	Chromosome	Major	Full	2020/11/16	ASM1490517v1	CAU	GCA_014905175.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/905/175/GCF_014905175.1_ASM1490517v1	na	na	na	haploid	invertebrate	156944493	156933293	26.500000	6	24	24	NCBI RefSeq	NCBI Aphidius gifuensis Annotation Release 100	2021/09/24	13956	12683	1029	32693134
GCF_030625045.1	PRJNA1007749	SAMN36468096	JAULSB000000000.1	representative genome	688607	688607	Achroia grisella	na	CSIRO2021	latest	Contig	Major	Full	2023/08/03	CSIRO_AGI_Agris_v1	Rahul Vivek Rane	GCA_030625045.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/625/045/GCF_030625045.1_CSIRO_AGI_Agris_v1	na	na	na	haploid	invertebrate	442882001	442882001	33.500000	0	525	525	NCBI RefSeq	GCF_030625045.1-RS_2023_08	2023/08/24	15140	13873	830	na
GCF_000388065.1	PRJNA262900	SAMN02741864	AROH00000000.1	representative genome	691883	691883	Fonticula alba	strain=ATCC 38817	na	latest	Scaffold	Major	Full	2014/04/24	Font_alba_ATCC_38817_V2	Broad Institute	GCA_000388065.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/388/065/GCF_000388065.1_Font_alba_ATCC_38817_V2	na	na	na	haploid	invertebrate	31216622	25327058	68.000000	0	210	5693	NCBI RefSeq	Annotation submitted by NCBI RefSeq	2014/10/06	6457	5901	548	na
GCF_002803265.2	PRJNA421017	SAMN07757676	PDEX00000000.2	representative genome	742174	742174	Melanaphis sacchari	strain=LSU	na	latest	Scaffold	Major	Full	2018/06/22	SCAv2.0	USDA-ARS Center for Grain and Animal Health Research	GCA_002803265.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/803/265/GCF_002803265.2_SCAv2.0	na	na	na	haploid	invertebrate	300271876	296746011	27.000000	0	1347	1347	NCBI RefSeq	NCBI Melanaphis sacchari Annotation Release 100	2018/06/27	13619	12320	661	na
GCF_001465965.1	PRJNA307991	SAMN02584905	LMBU00000000.1	representative genome	743375	743375	Polistes dominula	na	PdomPennStateAug2009	latest	Scaffold	Major	Full	2015/12/14	Pdom r1.2	Toth lab	GCA_001465965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/465/965/GCF_001465965.1_Pdom_r1.2	na	na	na	haploid	invertebrate	208026220	200605717	31.000000	0	1483	1483	NCBI RefSeq	NCBI Polistes dominula Annotation Release 100	2016/01/05	11141	10179	890	na
GCF_013123115.1	PRJNA759178	SAMN13678811	WUUM00000000.1	representative genome	935657	935657	Colletes gigas	na	AHSC1104	latest	Scaffold	Major	Full	2020/05/19	ASM1312311v1	Institute of Zoology, Chinese Academy of Sciences	GCA_013123115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/123/115/GCF_013123115.1_ASM1312311v1	na	na	na	haploid	invertebrate	273056604	273055871	39.500000	0	326	326	NCBI RefSeq	NCBI Colletes gigas Annotation Release 100	2021/08/31	10831	10168	532	32386319
GCF_000188695.1	PRJNA193541	SAMN00013333	ACSY00000000.1	representative genome	946362	946362	Salpingoeca rosetta	strain=ATCC 50818	na	latest	Scaffold	Major	Full	2011/02/10	Proterospongia_sp_ATCC50818	Broad Institute	GCA_000188695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/188/695/GCF_000188695.1_Proterospongia_sp_ATCC50818	na	na	na	haploid	invertebrate	55440309	51703572	56.000000	0	154	3086	Broad Institute	Annotation submitted by Broad Institute	2020/05/01	11792	11618	163	na
GCF_023078275.1	PRJNA835455	SAMN21160035	JAKXMO000000000.1	representative genome	1035111	1035111	Leguminivora glycinivorella	na	SPB_JAAS2020	latest	Chromosome	Major	Full	2022/04/22	LegGlyc_1.1	USDA-ARS	GCA_023078275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/078/275/GCF_023078275.1_LegGlyc_1.1	na	na	na	haploid	invertebrate	657423512	657403246	38.000000	28	40	40	NCBI RefSeq	NCBI Leguminivora glycinivorella Annotation Release 100	2022/05/05	18197	15681	2382	na
GCF_018152115.1	PRJNA728747	SAMN16729633	JAECXI000000000.1	representative genome	1041015	1041015	Drosophila rhopaloa	na	14029-0021.01	latest	Contig	Major	Full	2021/04/28	ASM1815211v1	Stanford University	GCA_018152115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/152/115/GCF_018152115.1_ASM1815211v1	na	na	na	haploid	invertebrate	193508231	193508231	40.000000	0	228	228	NCBI RefSeq	NCBI Drosophila rhopaloa Annotation Release 102	2021/10/07	15607	14607	856	34279216
GCF_021464435.1	PRJNA877634	SAMN24492125	JAJUXC000000000.1	representative genome	1086592	1086592	Cataglyphis hispanica	na	Lineage 1	latest	Chromosome	Major	Full	2022/01/19	ULB_Chis1_1.0	Universite Libre de Bruxelles	GCA_021464435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/464/435/GCF_021464435.1_ULB_Chis1_1.0	na	na	na	haploid	invertebrate	206388925	206388729	34.500000	26	453	453	NCBI RefSeq	NCBI Cataglyphis hispanica Annotation Release 100	2022/09/08	11502	10468	833	na
GCF_026250575.1	PRJNA976258	SAMN24024667	JAOVUX000000000.1	representative genome	1163345	1163345	Diorhabda carinulata	na	Delta	latest	Chromosome	Major	Full	2022/11/21	icDioCari1.1	United States Department of Agriculture	GCA_026250575.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/250/575/GCF_026250575.1_icDioCari1.1	na	na	na	haploid	invertebrate	415369604	415367764	32.000000	14	68	68	NCBI RefSeq	GCF_026250575.1-RS_2023_06	2023/06/29	13668	11977	1570	na
GCF_026230105.1	PRJNA976269	SAMN21906101	JAPHNJ000000000.1	representative genome	1163346	1163346	Diorhabda sublineata	na	Tunisia	latest	Chromosome	Major	Full	2022/11/18	icDioSubl1.1	United States Department of Agriculture	GCA_026230105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/230/105/GCF_026230105.1_icDioSubl1.1	na	na	na	haploid	invertebrate	456219552	456211152	32.000000	13	310	310	NCBI RefSeq	GCF_026230105.1-RS_2023_05	2023/05/30	13047	11704	1192	na
GCF_019059575.1	PRJNA751628	SAMN19549327	JAHNUP000000000.1	representative genome	1232801	1232801	Amphibalanus amphitrite	na	SeventyFive	latest	Contig	Major	Full	2021/06/29	NRLGWU_Aamphi_draft	Naval Research Laboratory	GCA_019059575.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/059/575/GCF_019059575.1_NRLGWU_Aamphi_draft	na	na	na	haploid	invertebrate	807604242	807604242	50.000000	0	2643	2643	NCBI RefSeq	NCBI Amphibalanus amphitrite Annotation Release 100	2021/08/05	31576	27370	3953	24409892
GCF_000591075.1	PRJNA423276	SAMN02302763	AZAI00000000.2	representative genome	1294199	1294199	Eurytemora carolleeae	strain=Atlantic clade	na	latest	Scaffold	Major	Full	2017/12/12	Eaff_2.0	The i5k Initiative	GCA_000591075.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/591/075/GCF_000591075.1_Eaff_2.0	na	na	na	haploid	invertebrate	389032277	386509175	32.500000	0	6171	14526	NCBI RefSeq	GCF_000591075.1-RS_2023_10	2023/10/05	23789	20716	3018	28460028
GCF_907164935.1	PRJNA802130	SAMEA5248723	CAJRAL000000000.1	representative genome	1437191	1437190	Osmia bicornis bicornis	na	na	latest	Chromosome	Major	Full	2021/05/17	iOsmBic2.1	WELLCOME SANGER INSTITUTE	GCA_907164935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/907/164/935/GCF_907164935.1_iOsmBic2.1	na	na	na	haploid	invertebrate	222969496	222926281	39.500000	16	441	441	NCBI RefSeq	NCBI Osmia bicornis bicornis Annotation Release 101	2022/01/31	12706	11362	1268	na
GCF_003589595.1	PRJNA493257	SAMN09932754	QZCQ00000000.1	representative genome	1477025	1477025	Hyposmocoma kahamanoa	na	Upper Palolo Valley	latest	Scaffold	Major	Full	2018/09/21	ASM358959v1	USDA-ARS	GCA_003589595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/589/595/GCF_003589595.1_ASM358959v1	na	na	na	haploid	invertebrate	731440758	645378588	36.500000	0	2929	2929	NCBI RefSeq	NCBI Hyposmocoma kahamanoa Annotation Release 100	2018/09/27	15338	14062	1040	na
GCF_014743375.2	PRJNA668122	SAMN15820779	JACOEE000000000.1	representative genome	1486046	1486046	Drosophila subpulchrella	strain=33 F10 #4, /breed=RU33	na	latest	Chromosome	Major	Full	2020/10/02	RU_Dsub_v1.1	The Rockefeller University	GCA_014743375.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/743/375/GCF_014743375.2_RU_Dsub_v1.1	na	na	na	haploid-with-alt-loci	invertebrate	265153789	265153789	40.500000	6	299	299	NCBI RefSeq	NCBI Drosophila subpulchrella Annotation Release 100	2020/11/19	17912	15028	2481	na
GCF_943734695.1	PRJNA862529	SAMEA12928236	CALSDU000000000.1	representative genome	1496333	1496333	Anopheles maculipalpis	na	na	latest	Chromosome	Major	Full	2022/06/24	idAnoMacuDA_375_x	WELLCOME SANGER INSTITUTE	GCA_943734695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/734/695/GCF_943734695.1_idAnoMacuDA_375_x	na	na	na	haploid	invertebrate	224059441	224053941	43.000000	3	170	170	NCBI RefSeq	NCBI Anopheles maculipalpis Annotation Release 100	2022/08/09	12929	11533	1052	na
GCF_943734685.1	PRJNA858859	SAMEA12928211	CALSDT000000000.1	representative genome	1518534	1518534	Anopheles coluzzii	na	na	latest	Chromosome	Major	Full	2022/06/24	AcolN3	WELLCOME SANGER INSTITUTE	GCA_943734685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/734/685/GCF_943734685.1_AcolN3	na	na	na	haploid	invertebrate	262602229	262591929	44.500000	3	128	128	NCBI RefSeq	NCBI Anopheles coluzzii Annotation Release 101	2022/07/15	14579	12410	1951	na
GCF_943734725.1	PRJNA935337	SAMEA12928237	CALSDX000000000.1	representative genome	1521116	1521116	Anopheles marshallii	na	na	latest	Chromosome	Major	Full	2022/06/24	idAnoMarsDA_429_01	WELLCOME SANGER INSTITUTE	GCA_943734725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/734/725/GCF_943734725.1_idAnoMarsDA_429_01	na	na	na	haploid	invertebrate	225712104	225707104	43.500000	3	288	288	NCBI RefSeq	GCF_943734725.1-RS_2023_02	2023/02/15	13358	11720	1201	na
GCF_011630105.1	PRJNA615663	SAMN12241982	VUNX00000000.1	representative genome	1529436	1529436	Anneissia japonica	na	Jap-2015-1	latest	Scaffold	Major	Full	2020/03/23	ASM1163010v1	Center for Ecological and Environmental Sciences	GCA_011630105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/630/105/GCF_011630105.1_ASM1163010v1	na	na	na	haploid	invertebrate	589628371	565776209	34.500000	0	76727	76727	NCBI RefSeq	NCBI Anneissia japonica Annotation Release 100	2020/03/28	25780	21084	4326	na
GCF_028296485.1	PRJNA943219	SAMN31865278	JAPNUB000000000.1	representative genome	1686743	1686743	Oppia nitens	na	AA-2021	latest	Scaffold	Major	Full	2023/01/30	nextdenovo-longstitch-racon4-pilon3	University of Saskatchewan	GCA_028296485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/296/485/GCF_028296485.1_nextdenovo-longstitch-racon4-pilon3	na	na	na	haploid	invertebrate	126096124	125433609	24.500000	0	65	65	NCBI RefSeq	GCF_028296485.1-RS_2023_03	2023/03/10	15369	14938	353	na
GCF_016097555.1	PRJNA727593	SAMN16968444	JAEHGF000000000.1	representative genome	1735272	1735272	Gigantopelta aegis	na	Gae_Host	latest	Chromosome	Major	Full	2020/12/17	Gae_host_genome	Hong Kong University of Science and Technology	GCA_016097555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/097/555/GCF_016097555.1_Gae_host_genome	na	na	na	haploid	invertebrate	1149605642	1148756042	37.000000	15	5231	5231	NCBI RefSeq	NCBI Gigantopelta aegis Annotation Release 100	2021/05/06	26793	22556	3220	33608555
GCF_948474715.1	PRJNA1074829	SAMEA111458729	CAOLDY000000000.1	representative genome	1869771	1869771	Cydia amplana	na	na	latest	Chromosome	Major	Full	2023/02/03	ilCydAmpl1.1	WELLCOME SANGER INSTITUTE	GCA_948474715.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/948/474/715/GCF_948474715.1_ilCydAmpl1.1	na	na	na	haploid	invertebrate	504318984	504304984	38.000000	28	39	39	NCBI RefSeq	GCF_948474715.1-RS_2024_02	2024/02/09	16089	14262	1728	na
GCF_003672135.1	PRJNA501908	SAMN09281275	QOIP00000000.1	representative genome	2015173	2015173	Ooceraea biroi	na	clonal line C1	latest	Chromosome	Major	Full	2018/10/23	Obir_v5.4	The Rockefeller University	GCA_003672135.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/672/135/GCF_003672135.1_Obir_v5.4	na	na	na	haploid	invertebrate	223876465	223836865	41.500000	14	139	139	NCBI RefSeq	NCBI Ooceraea biroi Annotation Release 100	2018/10/31	14128	11927	1828	30249741
GCF_023864345.2	PRJNA857088	SAMN18214785	JAMRYF000000000.1	representative genome	2023355	2023354	Schistocerca serialis cubense	na	TAMUIC-IGC-003099	latest	Chromosome	Minor	Full	2022/06/28	iqSchSeri2.2	Behavioral Plasticity Research Institute (BPRI)	GCA_023864345.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/864/345/GCF_023864345.2_iqSchSeri2.2	na	na	na	haploid	invertebrate	9082806520	9082551388	42.500000	12	1454	1454	NCBI RefSeq	NCBI Schistocerca serialis cubense Annotation Release 100	2022/08/04	75810	17237	51179	na
GCF_031216515.1	PRJNA1017488	SAMN35345294	JASKYO000000000.1	representative genome	2078957	2078957	Neocloeon triangulifer	na	White Clay Creek 2 clone	latest	Contig	Major	Full	2023/08/30	ASM3121651v1	North Carolina State University	GCA_031216515.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/216/515/GCF_031216515.1_ASM3121651v1	na	na	na	haploid	invertebrate	152025746	152025746	37.000000	0	27	27	NCBI RefSeq	GCF_031216515.1-RS_2023_09	2023/09/15	13576	12721	828	na
GCF_003710045.2	PRJNA598198	SAMN10185933	REGV00000000.1	representative genome	2448451	2448451	Nomia melanderi	na	Touchet_males	latest	Scaffold	Minor	Full	2018/11/02	USU_Nmel_1.3	Utah State University	GCA_003710045.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/710/045/GCF_003710045.2_USU_Nmel_1.3	na	na	na	haploid	invertebrate	325499386	307275099	40.500000	0	94651	94651	NCBI RefSeq	NCBI Nomia melanderi Annotation Release 100	2020/01/03	11470	9924	1315	30642875
GCF_030247195.1	PRJNA994577	SAMN34999503	JASDBJ000000000.1	representative genome	2498891	2498891	Topomyia yanbarensis	strain=Yona2022	na	latest	Chromosome	Major	Full	2023/06/12	ASM3024719v1	Rockefeller University	GCA_030247195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/247/195/GCF_030247195.1_ASM3024719v1	na	na	na	haploid	invertebrate	1168159140	1167290140	39.000000	3	1046	1046	NCBI RefSeq	GCF_030247195.1-RS_2023_08	2023/08/04	20654	17140	2661	na
GCF_029603195.1	PRJNA956108	SAMN33214356	JAQSLO000000000.1	representative genome	2530218	2530218	Condylostylus longicornis	na	FDR11	latest	Contig	Major	Full	2023/04/06	ASM2960319v2	New York University	GCA_029603195.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/603/195/GCF_029603195.1_ASM2960319v2	na	na	na	haploid	invertebrate	543988939	543988939	26.500000	0	847	847	NCBI RefSeq	GCF_029603195.1-RS_2023_04	2023/04/20	14253	12227	1617	na
GCF_006345805.1	PRJNA551489	SAMN11633729	VCDQ00000000.1	representative genome	2607531	2607531	Octopus sinensis	na	Ov201803	latest	Chromosome	Major	Full	2019/06/17	ASM634580v1	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences	GCA_006345805.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/345/805/GCF_006345805.1_ASM634580v1	na	na	na	haploid	invertebrate	2719136158	2718427136	36.500000	30	13515	13515	NCBI RefSeq	NCBI Octopus sinensis Annotation Release 101	2020/10/02	29784	18886	9581	15297602
GCF_001417965.1	PRJNA386175	SAMN03839803	LJWW00000000.1	representative genome	2652724	2652724	Exaiptasia diaphana	na	CC7	latest	Scaffold	Major	Full	2015/10/28	Aiptasia genome 1.1	KAUST	GCA_001417965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/417/965/GCF_001417965.1_Aiptasia_genome_1.1	na	na	na	haploid	invertebrate	256132296	210831060	36.500000	0	4312	4312	NCBI RefSeq	GCF_001417965.1-RS_2023_11	2023/11/03	24862	22509	1982	26324906
GCF_011952275.1	PRJNA623917	SAMN14341632	JAAQRE000000000.1	representative genome	2705178	2705177	Bombus vancouverensis nearcticus	na	JDL1245	latest	Scaffold	Major	Full	2020/04/03	Bvanc_JDL1245	University of Alabama	GCA_011952275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/952/275/GCF_011952275.1_Bvanc_JDL1245	na	na	na	haploid	invertebrate	282133710	282133510	38.000000	0	1162	1162	NCBI RefSeq	NCBI Bombus vancouverensis nearcticus Annotation Release 100	2020/04/09	13687	11338	1802	na
GCF_902806685.1	PRJNA637620	SAMEA994723	CADCXM000000000.1	representative genome	2795564	2795564	Maniola hyperantus	na	na	latest	Chromosome	Major	Full	2020/02/22	iAphHyp1.1	SC	GCA_902806685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/806/685/GCF_902806685.1_iAphHyp1.1	na	na	na	haploid	invertebrate	408137179	408052737	38.000000	29	87	87	NCBI RefSeq	NCBI Maniola hyperantus Updated Annotation Release 100.20201218	2020/12/18	15601	13005	2562	na
GCF_010883055.1	PRJNA623416	SAMN13905343	JAAEHM000000000.1	representative genome	2817044	2817044	Belonocnema kinseyi	na	2016_QV_RU_SX_M_011	latest	Chromosome	Major	Full	2020/02/21	B_treatae_v1	University of Georgia	GCA_010883055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/883/055/GCF_010883055.1_B_treatae_v1	na	na	na	haploid	invertebrate	1538686255	1525720008	31.500000	10	5520	5520	NCBI RefSeq	NCBI Belonocnema kinseyi Updated Annotation Release 100.20220217	2022/02/17	16343	14488	1288	na
GCF_021155785.1	PRJNA802241	SAMN23497077	JAJNQJ000000000.1	representative genome	2872261	2872261	Neodiprion fabricii	na	iyNeoFabr1	latest	Chromosome	Major	Full	2021/12/10	iyNeoFabr1.1	United States Department of Agriculture	GCA_021155785.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/155/785/GCF_021155785.1_iyNeoFabr1.1	na	na	na	haploid	invertebrate	260422217	260419417	40.000000	7	72	72	NCBI RefSeq	NCBI Neodiprion fabricii Annotation Release 100	2022/02/01	13886	11597	2172	na
GCF_021976095.1	PRJNA809689	SAMN23741995	JAJSDR000000000.1	representative genome	2897299	2897299	Xenia sp. Carnegie-2017	na	Carnegie-2017	latest	Scaffold	Major	Full	2022/02/04	XeniaSp_v1	Carnegie Institution of Washington	GCA_021976095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/976/095/GCF_021976095.1_XeniaSp_v1	na	na	na	haploid	invertebrate	222699550	222505550	34.500000	0	168	168	NCBI RefSeq	NCBI Xenia sp. Carnegie-2017 Annotation Release 100	2022/02/24	26389	18425	7391	na
GCF_022605725.1	PRJNA872512	SAMN21902058	JAKYJU000000000.2	representative genome	2921223	7044	Anthonomus grandis grandis	na	na	latest	Chromosome	Major	Full	2022/08/03	icAntGran1.3	United States Department of Agriculture	GCA_022605725.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/605/725/GCF_022605725.1_icAntGran1.3	na	na	na	haploid	invertebrate	697452952	697426911	32.000000	24	304	304	NCBI RefSeq	NCBI Anthonomus grandis grandis Annotation Release 100	2022/08/24	17324	13112	4005	na
